Date,Surface Pressure,Specific Humidity,Relative Humidity,Rainfall,Temperature,Temperature range,Temperature max,Temperature min
2020-12-8,98.52,9.28,69.25,0,19.34,-256.13,28.66,11.64
2020-12-9,98.37,9.22,67.19,0,19.59,-256.91,28.24,12
2020-12-10,98.28,9.58,69.25,0,19.61,-258.01,28.09,12.95
2020-12-11,98.27,10.07,70.5,0,20.18,-257.75,28.63,13.24
2020-12-12,98.26,10.62,71.5,0.04,20.56,-260.04,27.91,14.8
2020-12-13,98.15,10.68,72.06,0.11,20.58,-260.91,27.3,15.06
2020-12-14,98.17,11.47,73.06,0.09,21.3,-261.59,28,16.44
2020-12-15,98.33,12.15,76.75,0.04,21.45,-260.99,28.01,15.85
2020-12-16,98.44,12.39,76.38,0,21.91,-260.7,28.77,16.32
2020-12-17,98.44,11.54,75.88,0,20.84,-261.04,27.58,15.48
2020-12-18,98.47,10.13,72.88,0,19.51,-260.43,26.71,13.99
2020-12-19,98.59,7.57,62.62,0,17.46,-258.28,26.1,11.23
2020-12-20,98.65,5.86,55.75,0,16.2,-255.5,26.03,8.38
2020-12-21,98.45,5.68,53.38,0,16.05,-255.64,25.45,7.95
2020-12-22,98.33,5.98,55,0,16.37,-254.47,26.26,7.58
2020-12-23,98.22,6.53,59.69,0,16.39,-254.84,26.41,8.1
2020-12-24,98.18,7.08,62.69,0,16.9,-254.72,27.05,8.62
2020-12-25,98.31,6.77,59.38,0,17.1,-255.14,27.26,9.26
2020-12-26,98.36,6.96,60.56,0,17.3,-254.48,27.56,8.89
2020-12-27,98.24,7.51,62.88,0,17.75,-254.38,28.08,9.3
2020-12-28,98.16,8.12,62.38,0,18.59,-256.6,27.96,11.4
2020-12-29,98.2,8.85,65.94,0,19.08,-257.42,27.9,12.16
2020-12-30,98.3,9.03,69.75,0,18.55,-257.36,27.44,11.65
2020-12-31,98.36,9.03,71.12,0,18.3,-258.19,26.98,12.01
2021-1-1,98.37,9.09,71.25,0.17,18.39,-258.65,26.68,12.18
2021-1-2,98.3,10.38,74.5,0,19.48,-259.69,27.2,13.74
2021-1-3,98.16,10.68,72.44,0,20.58,-259.27,28.54,14.65
2021-1-4,98.16,10.01,70,0,20.08,-259.7,27.78,14.33
2021-1-5,98.24,10.01,68.06,0.14,20.61,-258.65,28.79,14.28
2021-1-6,98.14,10.5,63.38,0.02,22.55,-259.05,30.42,16.32
2021-1-7,97.97,11.35,64.06,0.01,23.35,-259.73,30.44,17.02
2021-1-8,97.93,12.39,67.38,0.01,23.87,-261.67,30.29,18.82
2021-1-9,97.98,10.31,59.5,0,23.76,-258.75,31.51,17.12
2021-1-10,98.08,9.89,56.81,0,23.65,-258.1,31.76,16.72
2021-1-11,98.18,10.44,58.56,0,23.79,-258.1,32.07,17.01
2021-1-12,98.24,10.44,60.88,0,23.19,-258.35,31.62,16.82
2021-1-13,98.23,7.81,51.56,0,21.44,-257.13,30.58,14.55
2021-1-14,98.19,5.92,43,0,19.96,-255.03,30.08,11.96
2021-1-15,98.1,5.74,43.06,0,19.62,-252.99,30.73,10.57
2021-1-16,97.99,5.74,39.69,0,20.52,-254.87,30.51,12.23
2021-1-17,98.12,5.74,40.5,0,20.59,-254.84,30.94,12.63
2021-1-18,98.21,6.35,44,0,20.51,-254.95,30.51,12.31
2021-1-19,98.08,8.12,47.62,0,22.53,-256.2,31.58,14.64
2021-1-20,98.09,9.22,50.62,0,23.94,-258.47,31.95,17.28
2021-1-21,98.15,6.29,41.38,0,21.75,-256.28,31.12,14.25
2021-1-22,98.19,5.25,39.19,0,20.19,-254.12,30.58,11.55
2021-1-23,98.08,5.13,36.5,0,20.61,-252.79,31.05,10.7
2021-1-24,98.1,6.71,40.12,0,22.6,-254.54,32.59,13.99
2021-1-25,98.2,6.84,42.38,0,22.27,-255.34,31.69,13.88
2021-1-26,98.17,5.86,38.12,0,21.73,-254.63,31.62,13.11
2021-1-27,98.23,6.65,41.88,0,21.34,-256.16,30.26,13.26
2021-1-28,98.21,9.28,53.31,0.28,23.16,-257.35,31.15,15.34
2021-1-29,98.27,10.19,58.38,0.29,23.3,-260.74,30.28,17.87
2021-1-30,98.36,4.94,34,0,20.53,-257.01,29.47,13.33
2021-1-31,98.45,3.3,25.25,0,18.93,-253.73,29.56,10.15
2021-2-1,98.61,3.23,27.69,0,18.76,-253.42,29.59,9.87
2021-2-2,98.57,3.6,28.56,0,19.58,-251.74,30.87,9.44
2021-2-3,98.44,3.91,28.88,0,20.61,-252.61,31.58,11.05
2021-2-4,98.37,3.78,27.06,0,21.05,-252.96,31.69,11.51
2021-2-5,98.21,5,32.12,0,21.76,-253.66,31.99,12.51
2021-2-6,98.24,5.43,33.88,0,22.01,-257.27,30.9,15.03
2021-2-7,98.44,4.33,31.56,0,20.33,-256.04,29.75,12.65
2021-2-8,98.46,3.05,22.81,0,20.16,-252.61,30.49,9.95
2021-2-9,98.31,3.17,22.31,0,21.55,-252.09,31.76,10.7
2021-2-10,98.12,3.3,20.31,0,23.04,-252.7,32.83,12.38
2021-2-11,98.05,3.48,20.75,0,23.32,-254.82,33,14.67
2021-2-12,98.11,5.37,31.94,0,22.98,-253.71,32.94,13.5
2021-2-13,98.11,7.2,38.81,0,24.84,-255.35,34.07,16.27
2021-2-14,98.12,7.51,37.94,0,25.71,-257.13,33.74,17.72
2021-2-15,97.98,7.14,33.25,0,26.79,-259.1,34.15,20.11
2021-2-16,97.92,6.77,31.94,0.01,26.84,-257.52,34.63,19.01
2021-2-17,98.03,7.75,38.38,0.46,25.55,-260.76,32.37,19.98
2021-2-18,98.35,9.28,50.75,2.03,23.87,-263.13,29.65,19.62
2021-2-19,98.49,9.22,55.5,0.25,22.57,-261.24,28.69,16.77
2021-2-20,98.45,8.73,51.31,0,23.43,-257.76,31.64,16.24
2021-2-21,98.43,7.57,42.69,0,23.98,-257.11,32.59,16.55
2021-2-22,98.39,5.8,33.31,0,24.42,-255.52,33.6,15.98
2021-2-23,98.19,4.7,24.44,0,25.67,-253.7,35.01,15.56
2021-2-24,98.05,4.09,20.31,0,26.62,-253.95,35.73,16.53
2021-2-25,97.98,4.03,18.44,0,27.78,-256.85,36.79,20.49
2021-2-26,97.8,5.13,23.94,0,27.28,-254.17,37.42,18.44
2021-2-27,97.75,4.33,19.5,0,27.98,-252.88,37.82,17.55
2021-2-28,97.83,5.19,20.88,0,29.16,-255.48,37.57,19.9
2021-3-1,98.03,5.55,22.69,0,29.54,-254.85,38.74,20.44
2021-3-2,98.14,3.85,17.56,0,28.52,-254.58,38.08,19.51
2021-3-3,98.11,2.87,14.62,0,26.69,-252.88,36.94,16.67
2021-3-4,98.08,2.93,14.31,0,27.19,-251.75,37.62,16.23
2021-3-5,98.07,2.87,13.06,0,27.97,-254.59,37.88,19.32
2021-3-6,98.07,3.11,14.12,0,28.55,-252.92,38.51,18.28
2021-3-7,98.01,3.05,13.25,0,28.15,-252.9,38.12,17.87
2021-3-8,98.05,4.39,18.25,0,28.52,-254.32,37.98,19.15
2021-3-9,98.05,5.92,23.62,0,29.58,-255.56,38.47,20.87
2021-3-10,98.03,7.08,26.81,0,30.45,-258.05,38.26,23.15
2021-3-11,98,5.86,22.31,0,30.5,-256.94,39.15,22.94
2021-3-12,98.15,5.19,20.56,0,29.76,-255.72,38.9,21.48
2021-3-13,98.23,6.65,28.19,0.89,28.77,-257.11,36.68,20.63
2021-3-14,98.04,7.02,29.44,0,28.93,-255.87,37.51,20.23
2021-3-15,97.91,7.08,28,0,29.89,-256.76,38.01,21.62
2021-3-16,97.91,6.65,25.88,0,30.15,-256.54,38.28,21.67
2021-3-17,97.82,6.41,24.12,0,30.62,-257.06,38.62,22.54
2021-3-18,97.81,7.45,27.19,0.93,30.94,-258.7,38.7,24.26
2021-3-19,97.86,9.09,34.62,8.06,30.28,-259.91,37.01,23.77
2021-3-20,97.78,11.41,48.38,2.04,28.76,-259.6,35.73,22.18
2021-3-21,97.75,10.68,42.62,2.8,29.63,-261.18,36.52,24.55
2021-3-22,97.97,10.31,44.38,1.95,28.45,-260.2,35.87,22.91
2021-3-23,98.03,9.83,40.75,0.73,29.4,-257.78,37.34,21.98
2021-3-24,98.05,9.64,38.88,2.28,29.79,-258.51,37.13,22.48
2021-3-25,97.9,8.36,31.44,0,30.97,-258.06,38.45,23.37
2021-3-26,97.89,6.1,25.31,0,29.51,-255.42,38.45,20.73
2021-3-27,97.78,4.64,19.25,0,29.84,-252.82,39.41,19.09
2021-3-28,97.66,5.19,19.62,0,31.33,-253.13,40.65,20.62
2021-3-29,97.56,4.76,17.06,0,32.47,-254.86,41.69,23.4
2021-3-30,97.37,4.27,15.44,0,31.93,-253.23,42.3,22.38
2021-3-31,97.25,4.39,15.69,0,31.7,-252.67,42.12,21.62
2021-4-1,97.23,5.13,17.94,0,32.26,-256.34,41.51,24.7
2021-4-2,97.37,3.11,11,0,31.63,-253.6,40.8,21.25
2021-4-3,97.44,3.72,12.44,0,32.73,-254.56,41.32,22.73
2021-4-4,97.65,3.6,13.38,0,31.3,-254.46,40.51,21.82
2021-4-5,97.75,3.85,13.56,0,32.24,-253.71,41.44,22.01
2021-4-6,97.71,4.64,15.25,0,33.01,-253.27,42.4,22.51
2021-4-7,97.72,6.53,21.5,0,33.79,-255.02,42.48,24.37
2021-4-8,97.54,5.92,17.81,0,34.56,-255.63,42.69,25.18
2021-4-9,97.54,7.2,21.94,0.02,34.18,-258.22,41.64,26.71
2021-4-10,97.75,9.09,28.12,0.56,34.06,-258.31,41.3,26.46
2021-4-11,97.93,9.89,30.5,1.4,33.74,-260.73,40.2,27.78
2021-4-12,97.98,7.87,25.25,0.05,33.71,-258.68,40.61,26.15
2021-4-13,97.9,5.86,19.12,0,33.37,-257.43,41.2,25.49
2021-4-14,97.83,6.77,22.5,0.58,32.57,-258.95,39.33,25.12
2021-4-15,97.79,9.4,33.81,1.68,31.89,-257.8,39.33,23.99
2021-4-16,97.7,7.93,27.81,0,32.55,-257.28,40.56,24.69
2021-4-17,97.74,7.51,25.12,0,33.3,-256.53,41.4,24.78
2021-4-18,97.77,6.84,21.19,0,34.28,-255.99,42.44,25.28
2021-4-19,97.57,6.53,19.44,0,34.76,-257.73,41.91,26.49
2021-4-20,97.42,7.51,21.38,0,35.2,-258.24,42.28,27.37
2021-4-21,97.63,7.87,24.19,0,33.98,-260.24,40.32,27.41
2021-4-22,97.74,7.51,24.12,0,33.42,-259.49,40.68,27.03
2021-4-23,97.72,7.81,24.31,0,33.39,-258.81,40.18,25.83
2021-4-24,97.71,7.75,24.81,0,33.46,-259.4,40.37,26.62
2021-4-25,97.64,6.04,18.25,0,34.55,-256.48,42.13,25.46
2021-4-26,97.65,6.35,19.62,0.36,33.47,-260.42,39.39,26.65
2021-4-27,97.65,6.9,21.06,0.81,34.71,-256.64,42.54,26.04
2021-4-28,97.69,6.16,18.69,0.15,34.73,-257.64,42.35,26.84
2021-4-29,97.63,7.2,23.06,0,34.96,-255.42,43.52,25.8
2021-4-30,97.54,7.45,21.12,0,35.44,-257.89,42.95,27.69
2021-5-1,97.57,8.24,24.69,0,34.75,-258.88,42.46,28.19
2021-5-2,97.72,8.97,29.44,1.86,33.05,-260.83,39.66,27.35
2021-5-3,97.58,9.58,29.44,1.64,34.23,-259.87,40.9,27.62
2021-5-4,97.51,9.4,27.62,0,34.98,-260.49,41.37,28.7
2021-5-5,97.46,9.34,26.44,0,35.79,-259.7,42.42,28.98
2021-5-6,97.55,10.62,29.25,0.26,35.73,-260.79,42.06,29.7
2021-5-7,97.72,12.63,37.25,1.16,34.56,-260.92,41.16,28.93
2021-5-8,97.63,13.85,43.31,5.97,33.8,-259.43,40.65,26.94
2021-5-9,97.46,14.28,41.88,0.12,34.8,-260.35,40.98,28.18
2021-5-10,97.36,13.43,37.5,0.9,35.66,-261.3,41.79,29.94
2021-5-11,97.27,11.29,32.44,0.01,35.64,-260.06,41.81,28.73
2021-5-12,97.14,8.85,24.25,0,36.39,-258.92,43.53,29.3
2021-5-13,97.15,8.48,25,0,34.58,-261.84,40.08,28.76
2021-5-14,97.1,11.41,31.75,0,35.98,-259.35,42.35,28.55
2021-5-15,97.19,13.67,37.75,0,35.44,-263.48,40.52,30.84
2021-5-16,97.37,16.6,52.94,0.83,32.65,-264.42,37.4,28.68
2021-5-17,97.42,16.97,58,1.7,31.47,-266.04,34.97,27.87
2021-5-18,97.37,16.85,54.06,2.16,32.5,-265.72,36.58,29.16
2021-5-19,97.29,16.78,59.38,5.39,30.9,-265.54,35.58,27.97
2021-5-20,97.29,16.6,56.5,0.28,31.73,-264.25,35.94,27.03
2021-5-21,97.35,11.84,40.06,0,33.05,-259.36,40.19,26.4
2021-5-22,97.29,11.11,36.25,0.01,33.5,-257.29,40.97,25.11
2021-5-23,97.3,11.72,34.75,0.01,34.57,-260.43,41.03,28.31
2021-5-24,97.28,10.01,29.25,0,35.3,-259.36,42.4,28.62
2021-5-25,97.05,7.93,24.25,0,34.94,-256.28,43.12,26.25
2021-5-26,96.85,9.16,26.31,0.14,35.51,-255.7,43.51,26.05
2021-5-27,96.88,12.57,33.62,0.17,36.21,-259.91,43.25,30
2021-5-28,97.08,13.55,36.69,0.6,36.25,-260.1,43.23,30.17
2021-5-29,97.2,12.82,33.12,1.33,36.73,-262.1,42.53,31.48
2021-5-30,97.22,13.92,36.62,1.99,36.67,-260.71,43.37,30.93
2021-5-31,97.08,13.85,37.88,0.4,36.05,-260.52,42.34,29.7
2021-6-1,97.15,14.95,41.81,9.3,35.65,-260.87,41.89,29.62
2021-6-2,97.34,16.85,54.31,1.35,32.89,-263.7,37.87,28.42
2021-6-3,97.53,15.69,54.12,0.46,31.62,-263.25,36.68,26.79
2021-6-4,97.57,15.75,53.81,1.16,31.9,-262.86,36.9,26.61
2021-6-5,97.52,16.85,61.88,5.26,30.15,-266.63,33.33,26.81
2021-6-6,97.46,16.97,58.12,1.89,31.93,-261.71,37.69,26.26
2021-6-7,97.35,16.91,55.56,0.9,32.58,-262.24,37.99,27.09
2021-6-8,97.26,18.13,64.75,4.29,30.62,-265.35,34.87,27.08
2021-6-9,97.1,19.1,71.94,13.45,29.73,-264.67,34.66,26.18
2021-6-10,97,19.59,81.06,14.69,27.84,-268.4,30.75,26
2021-6-11,96.95,20.39,84.06,44.53,27.83,-267.2,31.15,25.19
2021-6-12,96.94,19.53,77.44,5.84,28.7,-265.64,32.42,24.91
2021-6-13,96.9,19.71,75.5,6.93,29.35,-265.1,33.87,25.83
2021-6-14,96.8,20.2,81.81,26.85,28.19,-267.7,31.17,25.73
2021-6-15,96.78,19.71,82.38,14.39,27.6,-267.44,31.01,25.29
2021-6-16,96.95,18.68,77.38,2.16,27.98,-265.9,31.8,24.55
2021-6-17,97.04,18.98,81.19,8.41,27.37,-266.33,31.32,24.51
2021-6-18,97.15,18.68,81.81,7.69,26.98,-267.37,30.09,24.31
2021-6-19,97.26,17.88,76.75,0.7,27.47,-266.45,31.11,24.41
2021-6-20,97.35,17.4,70.44,0.46,28.67,-262.7,33.95,23.51
2021-6-21,97.36,17.09,67.75,0,29.12,-261.82,34.91,23.58
2021-6-22,97.26,19.04,74.12,7.61,29.13,-264.05,34.08,24.98
2021-6-23,97.25,19.17,83.94,7.46,26.92,-269.2,29.26,25.31
2021-6-24,97.28,18.31,80.69,5.87,26.92,-267.22,30.24,24.31
2021-6-25,97.22,17.88,76.25,4.43,27.57,-265.73,31.45,24.04
2021-6-26,97.23,18.19,78.69,1.76,27.36,-264.96,31.9,23.72
2021-6-27,97.37,18.55,77.75,10.93,27.76,-262.98,32.83,22.65
2021-6-28,97.37,20.08,82.06,21.95,28.21,-267.14,31.3,25.28
2021-6-29,97.33,20.2,80.69,4.38,28.59,-266.15,32,24.99
2021-6-30,97.28,20.14,79.06,2.35,28.94,-265.35,32.94,25.15
2021-7-1,97.16,19.53,82.06,11.77,27.68,-267.45,30.76,25.06
2021-7-2,97.21,18.37,79.69,4.24,27.21,-266.29,30.92,24.05
2021-7-3,97.29,17.94,70.88,0.03,29.15,-262.84,34.7,24.39
2021-7-4,97.4,16.78,69.81,0.11,28.14,-265.63,32.2,24.68
2021-7-5,97.36,18.43,72.62,0.03,29.08,-263.14,33.94,23.94
2021-7-6,97.2,19.53,75.69,4.47,29.08,-265.68,32.8,25.33
2021-7-7,97.17,19.65,75,13.78,29.56,-263.52,34.26,24.62
2021-7-8,97.21,20.14,84.5,39.15,27.69,-266.92,31.63,25.4
2021-7-9,97.06,19.1,78.06,3.89,28.28,-264.69,32.56,24.1
2021-7-10,96.92,20.26,82.31,31.14,28.16,-266.11,31.77,24.73
2021-7-11,96.89,20.32,80.81,11.6,28.6,-266.44,32.1,25.4
2021-7-12,96.96,20.2,81.69,7.31,28.4,-265.83,32.43,25.11
2021-7-13,96.93,20.26,84.56,14.79,27.76,-267.11,31.42,25.38
2021-7-14,96.9,20.2,82.81,5.37,28.08,-265.33,32.23,24.41
2021-7-15,96.94,20.2,81.5,1.47,28.44,-265.1,32.97,24.92
2021-7-16,97.31,19.9,80.56,0.24,28.41,-265.56,32.8,25.21
2021-7-17,97.3,20.02,77.81,0.01,29.23,-263.27,34.3,24.42
2021-7-18,97.09,20.81,81.5,5.39,28.89,-266.18,32.56,25.59
2021-7-19,96.98,19.53,76.94,4.22,29.08,-264.08,34.19,25.11
2021-7-20,97.13,19.78,84.88,8.81,27.31,-267.52,30.77,25.15
2021-7-21,96.98,20.02,89.25,33.81,26.49,-268.85,28.77,24.47
2021-7-22,96.67,20.14,88.62,30.05,26.63,-269.41,28.71,24.96
2021-7-23,96.74,19.9,88.31,21.33,26.52,-268.66,29.04,24.55
2021-7-24,96.85,19.96,87,14.92,26.89,-267.7,29.94,24.5
2021-7-25,96.93,19.29,82.88,2.35,27.26,-266.16,31.27,24.28
2021-7-26,96.96,19.59,82.25,3.16,27.75,-263.7,32.76,23.3
2021-7-27,96.98,18.8,80.94,1.82,27.33,-265.31,31.72,23.87
2021-7-28,97.09,18.74,84.25,9.39,26.51,-266.56,30.06,23.46
2021-7-29,97.13,18.55,83.12,4.4,26.62,-266.74,30.12,23.7
2021-7-30,97.17,18.92,85.38,5.99,26.44,-266.43,30.2,23.48
2021-7-31,97.18,18.19,84.81,0.88,25.88,-267.49,29.21,23.55
2021-8-1,97.09,17.94,80.62,0.1,26.56,-266.38,30.47,23.7
2021-8-2,97.13,18.68,82.81,3.64,26.78,-265.14,30.95,22.94
2021-8-3,97.31,18.68,81.62,0.56,27.12,-265.42,31.25,23.51
2021-8-4,97.31,19.1,82.88,2.8,27.23,-265.4,31.64,23.89
2021-8-5,97.16,19.23,83.94,4.25,27.03,-267.04,30.43,24.32
2021-8-6,97.14,18.74,83.69,2.24,26.64,-266.53,30.49,23.87
2021-8-7,97.26,18.62,78.88,0.55,27.72,-264.24,32.35,23.45
2021-8-8,97.43,19.29,79.44,0.18,28.12,-265.53,32.1,24.48
2021-8-9,97.46,19.96,79.56,0.26,28.64,-265.77,32.45,25.08
2021-8-10,97.45,19.1,88.62,0.25,25.92,-269.23,27.91,23.99
2021-8-11,97.41,18.98,79.94,0.01,27.82,-264.09,32.67,23.6
2021-8-12,97.5,18.98,81.44,0,27.46,-265.51,31.87,24.23
2021-8-13,97.4,18.13,81.88,0,26.55,-266.3,30.65,23.8
2021-8-14,97.25,18.13,80.94,0.01,26.75,-265.03,31.42,23.3
2021-8-15,97.25,18.55,80.44,0.59,27.24,-264.6,31.69,23.14
2021-8-16,97.34,19.35,82.69,7.87,27.42,-266.49,30.94,24.28
2021-8-17,97.3,19.9,90.62,40.53,26.22,-268.85,28.77,24.48
2021-8-18,97.07,20.14,89.19,29.46,26.69,-267.37,30.36,24.58
2021-8-19,97.12,19.29,88.25,13.09,26.13,-268.02,29.18,24.05
2021-8-20,97.22,19.17,87.69,2.48,26.16,-267.06,29.67,23.57
2021-8-21,97.45,19.29,87.19,3.92,26.4,-267.45,29.51,23.8
2021-8-22,97.52,19.35,83.56,0.94,27.31,-265.21,31.75,23.81
2021-8-23,97.5,19.35,82.44,0.95,27.48,-265.95,31.32,24.12
2021-8-24,97.49,19.65,84.44,1.33,27.31,-266.22,30.89,23.96
2021-8-25,97.34,19.59,85.19,0.28,27.08,-266.76,30.51,24.12
2021-8-26,97.23,18.92,82.38,0.12,27.15,-266.48,31.04,24.37
2021-8-27,97.23,18.8,79.69,0.06,27.6,-265.1,31.77,23.73
2021-8-28,97.08,19.35,80.69,3.63,27.8,-265.33,31.86,24.04
2021-8-29,96.97,20.39,83.81,29.66,28,-266.24,31.43,24.52
2021-8-30,97.06,20.26,87.75,23.84,27.07,-268.1,29.88,24.83
2021-8-31,97.26,20.02,87.5,11.17,27.01,-266.76,30.77,24.39
2021-9-1,97.48,19.1,86.88,15.64,26.36,-266.23,30.16,23.24
2021-9-2,97.43,19.65,86.31,4.27,26.9,-267.13,29.99,23.96
2021-9-3,97.33,19.59,84.38,23.88,27.23,-267.06,30.22,24.13
2021-9-4,97.29,19.9,89.5,13.99,26.43,-267.34,29.78,23.97
2021-9-5,97.19,20.02,84.94,7.49,27.5,-265.99,31.29,24.13
2021-9-6,97.15,20.57,87,19.55,27.5,-266.38,30.92,24.15
2021-9-7,96.9,20.69,89.44,65.2,27.07,-267.77,30.46,25.08
2021-9-8,97.02,20.45,90.69,18.18,26.58,-267.2,29.82,23.87
2021-9-9,97.24,19.84,88.44,7.07,26.62,-266.9,30.15,23.9
2021-9-10,97.31,19.84,87.5,13.53,26.77,-266.85,30.15,23.84
2021-9-11,97.22,19.78,89.31,10,26.32,-268.99,28.72,24.55
2021-9-12,97.01,19.9,86.44,9.56,27.01,-267.13,30.23,24.21
2021-9-13,96.86,19.96,89.12,6.86,26.51,-267.38,30.05,24.26
2021-9-14,96.92,20.2,92.62,3.25,26.02,-268.82,28.51,24.19
2021-9-15,97.18,19.53,89.69,5.07,26.1,-268.26,29.07,24.17
2021-9-16,97.26,19.23,88,2.39,26.17,-268.18,29.08,24.11
2021-9-17,97.28,18.98,88.19,8.06,25.91,-268.09,28.97,23.9
2021-9-18,97.51,18.37,83.56,0.27,26.4,-265.53,30.39,22.76
2021-9-19,97.72,18.86,84.56,5.14,26.62,-265.7,30.7,23.26
2021-9-20,97.6,19.1,83.06,13.19,27.1,-265.81,30.74,23.4
2021-9-21,97.41,19.84,88.62,29.16,26.58,-266.67,30.12,23.64
2021-9-22,97.22,19.71,85.88,5.77,27.01,-266.06,30.64,23.56
2021-9-23,97.26,19.78,86.44,3.05,26.98,-266.85,30.34,24.05
2021-9-24,97.42,19.47,88.75,5.14,26.26,-267.86,29.35,24.06
2021-9-25,97.34,19.84,87.56,14.49,26.76,-266.35,30.28,23.48
2021-9-26,97.23,20.14,89.69,9,26.59,-267.26,29.94,24.05
2021-9-27,96.97,19.78,91.31,18.38,25.92,-268.16,29.03,24.04
2021-9-28,96.99,19.59,92.31,15.84,25.57,-268.83,27.93,23.62
2021-9-29,97.48,18.55,86.69,0.54,25.87,-266.42,29.61,22.87
2021-9-30,97.68,18.8,81.19,0.29,27.3,-265.13,31.15,23.14
2021-10-1,97.7,19.71,83.94,11.3,27.44,-266.02,30.83,23.7
2021-10-2,97.73,19.23,82.56,5.56,27.34,-266.94,30.09,23.89
2021-10-3,97.68,19.41,82.88,0.53,27.37,-267.14,30.42,24.4
2021-10-4,97.59,19.29,81.88,1.93,27.51,-266.39,30.65,23.89
2021-10-5,97.63,19.84,85.69,14.56,27.23,-266,30.94,23.8
2021-10-6,97.61,19.35,86.62,0.49,26.62,-266.35,30.23,23.43
2021-10-7,97.55,19.29,84.75,0,26.89,-264.79,31,22.64
2021-10-8,97.51,18.98,79.5,0.03,27.76,-265.61,31.04,23.49
2021-10-9,97.58,18.74,79.75,2.39,27.49,-265.91,30.85,23.62
2021-10-10,97.63,17.46,77.5,0.53,26.77,-266.33,30.64,23.82
2021-10-11,97.57,16.11,76.62,0,25.63,-264.84,29.97,21.65
2021-10-12,97.56,15.75,75.88,0,25.43,-263.41,30.11,20.37
2021-10-13,97.52,16.24,75.75,0,25.95,-262.17,30.78,19.8
2021-10-14,97.5,15.99,80.75,0,24.75,-263.5,30.01,20.37
2021-10-15,97.29,16.66,84,1.95,24.44,-262.45,29.67,18.98
2021-10-16,97.23,19.17,91.19,11.49,25.44,-266.88,28.84,22.57
2021-10-17,97.2,19.78,91.31,13.52,25.99,-267.42,29.45,23.71
2021-10-18,97.27,19.47,89.12,1.22,26.19,-267.24,29.76,23.85
2021-10-19,97.8,15.14,80.81,0.1,23.94,-265.22,28.69,20.76
2021-10-20,98.1,14.47,79.81,0,23.36,-261.92,29.03,17.79
2021-10-21,98.17,12.7,70.44,0,23.38,-263.22,28.43,18.49
2021-10-22,98.18,11.9,68.31,0,22.8,-259.91,28.9,15.66
2021-10-23,98.21,12.21,67.88,0,23.24,-262.85,28.36,18.06
2021-10-24,98.24,12.82,72.69,0,22.88,-262.44,28.17,17.46
2021-10-25,98.16,12.94,74.75,0,22.61,-262.6,27.59,17.04
2021-10-26,98.11,12.63,77.06,0,21.75,-261.7,27.58,16.13
2021-10-27,98.19,12.94,79.44,0,21.67,-261.49,27.79,16.12
2021-10-28,98.24,12.88,81.25,0,21.23,-261.56,27.73,16.14
2021-10-29,98.35,12.39,78.5,0,20.95,-260.42,27.8,15.07
2021-10-30,98.37,11.23,74.81,0,20.21,-260.47,27.15,14.47
2021-10-31,98.32,10.25,72.25,0,19.51,-259.93,26.51,13.29
2021-11-1,98.2,10.74,75.38,0,19.48,-258.42,26.79,12.06
2021-11-2,98.21,12.7,87.31,0,19.54,-266.23,23.64,16.72
2021-11-3,98.18,14.77,87.75,0,21.96,-263.94,26.95,17.74
2021-11-4,98.13,14.71,84.88,0.01,22.57,-263.13,27.78,17.76
2021-11-5,98.07,15.14,86.62,0,22.61,-263.75,27.83,18.43
2021-11-6,98.02,13.92,83.62,0,21.96,-263.74,27.41,18.01
2021-11-7,98.05,12.08,79.44,0,20.65,-262.35,26.58,15.79
2021-11-8,98.17,10.68,75.56,0,19.52,-260.85,25.6,13.3
2021-11-9,98.24,10.25,73.88,0,19.1,-260.21,25.97,13.04
2021-11-10,98.14,9.95,75.31,0,18.41,-259.45,25.63,11.94
2021-11-11,98,10.62,79.56,0,18.4,-262.12,24.36,13.33
2021-11-12,97.96,13.98,85.44,0,21.29,-262.6,26.83,16.28
2021-11-13,97.87,16.6,88.19,0.01,23.78,-264.87,28.71,20.43
2021-11-14,97.81,16.97,85.56,0.59,24.69,-264.84,29.06,20.75
2021-11-15,97.73,16.72,87.56,0.42,24.02,-265.63,28.37,20.85
2021-11-16,97.82,15.69,86.56,0.03,23.09,-264.11,27.84,18.8
2021-11-17,98.01,16.91,88.69,0.01,23.96,-264.97,28.38,20.2
2021-11-18,97.9,17.21,86.88,0,24.65,-264.42,29.57,20.83
2021-11-19,97.74,15.99,85.62,0,23.68,-264.54,28.23,19.62
2021-11-20,97.73,17.03,86.94,0.72,24.47,-265.38,29.06,21.29
2021-11-21,97.94,17.7,86.5,1.14,25.23,-266.1,29.14,22.09
2021-11-22,97.99,17.88,85.62,3.27,25.62,-264.67,30.16,21.68
2021-11-23,97.99,16.6,84.69,0.27,24.52,-266.46,28.58,21.9
2021-11-24,98.1,13.79,77.38,0,23.23,-262.61,28.65,18.12
2021-11-25,98.16,12.7,72.31,0,22.9,-262.38,27.94,17.18
2021-11-26,98.21,12.21,74.75,0,21.69,-261.21,27.67,15.73
2021-11-27,98.3,10.86,78.06,0,19.32,-260.37,26.83,14.05
2021-11-28,98.42,9.46,77.25,0,17.44,-258.99,25.26,11.11
2021-11-29,98.44,9.28,71.56,0,18.48,-260.53,25.58,12.97
2021-11-30,98.4,9.95,73.56,0,18.79,-260.61,25.4,12.87
